,Weight,MRR
0,0.01,0.8534709021786812
1,0.02,0.8544142256015337
2,0.03,0.855007229776933
3,0.04,0.8556154652239606
4,0.05,0.8556629867914413
5,0.060000000000000005,0.8563353966629299
6,0.07,0.8567257233838604
7,0.08,0.8565173595879839
8,0.09,0.8570108527887442
9,0.09999999999999999,0.8573491901025165
10,0.10999999999999999,0.8577512956735065
11,0.11999999999999998,0.857862382414583
12,0.12999999999999998,0.8583140403892706
13,0.13999999999999999,0.8580325664895777
14,0.15,0.8583430813471755
15,0.16,0.8580019008626992
16,0.17,0.8581554320807137
17,0.18000000000000002,0.8583607496222645
18,0.19000000000000003,0.8581048642589072
19,0.20000000000000004,0.8582328069405858
20,0.21000000000000005,0.8580792757225715
21,0.22000000000000006,0.8580622166983477
22,0.23000000000000007,0.8585386508748843
23,0.24000000000000007,0.8586026222157236
24,0.25000000000000006,0.8581883316274309
25,0.26000000000000006,0.858186910042079
26,0.2700000000000001,0.8579907312635051
27,0.2800000000000001,0.8580589673604002
28,0.2900000000000001,0.8581436532306542
29,0.3000000000000001,0.857887767867297
30,0.3100000000000001,0.8575313561111924
31,0.3200000000000001,0.857652190866111
32,0.3300000000000001,0.8582683465743854
33,0.34000000000000014,0.858216560250849
34,0.35000000000000014,0.8580764325518676
35,0.36000000000000015,0.8575425257103864
36,0.37000000000000016,0.8577557635131843
37,0.38000000000000017,0.8578751766827508
38,0.3900000000000002,0.8581359360530293
39,0.4000000000000002,0.858057139607805
40,0.4100000000000002,0.8580388620818509
41,0.4200000000000002,0.8579109194001721
42,0.4300000000000002,0.857489317801498
43,0.4400000000000002,0.8575390732888174
44,0.45000000000000023,0.8575902503614888
45,0.46000000000000024,0.8573087764617959
46,0.47000000000000025,0.8573349742489967
47,0.48000000000000026,0.857407475101948
48,0.49000000000000027,0.8573414729248916
49,0.5000000000000002,0.8571148316030608
50,0.5100000000000002,0.8568845347760393
51,0.5200000000000002,0.8570673100355803
52,0.5300000000000002,0.8571099575961398
53,0.5400000000000003,0.8572805478383779
54,0.5500000000000003,0.8569564263781254
55,0.5600000000000003,0.8565981868694252
56,0.5700000000000003,0.8561461227274942
57,0.5800000000000003,0.8556627837078195
58,0.5900000000000003,0.8548758346736852
59,0.6000000000000003,0.8548758346736852
60,0.6100000000000003,0.8542958278500754
61,0.6200000000000003,0.853784057123361
62,0.6300000000000003,0.8533746405419896
63,0.6400000000000003,0.8523937466491203
64,0.6500000000000004,0.8522962665106983
65,0.6600000000000004,0.8521683238290197
66,0.6700000000000004,0.8521683238290197
67,0.6800000000000004,0.8521427352926841
68,0.6900000000000004,0.8516502575100323
69,0.7000000000000004,0.8514540787314584
70,0.7100000000000004,0.8511128982469821
71,0.7200000000000004,0.8513261360497799
72,0.7300000000000004,0.8509849555653036
73,0.7400000000000004,0.8506011275202676
74,0.7500000000000004,0.8503452421569104
75,0.7600000000000005,0.8500893567935534
76,0.7700000000000005,0.8499614141118748
77,0.7800000000000005,0.8496202336273984
78,0.7900000000000005,0.8489683352017027
79,0.8000000000000005,0.8477821237672823
80,0.8100000000000005,0.8477516612240256
81,0.8200000000000005,0.847256949521535
82,0.8300000000000005,0.8471460658640801
83,0.8400000000000005,0.8470010641581777
84,0.8500000000000005,0.8467927003623011
85,0.8600000000000005,0.8467585823138535
86,0.8700000000000006,0.8466775519487905
87,0.8800000000000006,0.8463241864470115
88,0.8900000000000006,0.846264479862228
89,0.9000000000000006,0.8462858036425078
90,0.9100000000000006,0.8463469318126432
91,0.9200000000000006,0.8457376809475069
92,0.9300000000000006,0.8453908141216226
93,0.9400000000000006,0.8450496336371464
94,0.9500000000000006,0.8444696268135368
95,0.9600000000000006,0.8439578560868223
96,0.9700000000000006,0.8429940212181769
97,0.9800000000000006,0.8423969553703432
98,0.9900000000000007,0.8414587090380334
99,1.0000000000000007,0.8411601761141168
100,1.0100000000000007,0.8409895858718786
101,1.0200000000000007,0.8406057578268427
102,1.0300000000000007,0.8403242839271499
103,1.0400000000000007,0.8391216227193709
104,1.0500000000000007,0.838933973452909
105,1.0600000000000007,0.8389254439407969
106,1.0700000000000007,0.8382430829718445
107,1.0800000000000007,0.8380554337053825
108,1.0900000000000007,0.8375351334665561
109,1.1000000000000008,0.8375180744423323
110,1.1100000000000008,0.8374242498091012
111,1.1200000000000008,0.8370586992900196
112,1.1300000000000008,0.8364786924664099
113,1.1400000000000008,0.8364786924664099
114,1.1500000000000008,0.8363812123279881
115,1.1600000000000008,0.8360400318435119
116,1.1700000000000008,0.8360735406410944
117,1.1800000000000008,0.8356379262725219
118,1.1900000000000008,0.8351090965215837
119,1.2000000000000008,0.8344693831131907
120,1.2100000000000009,0.8341026140923787
121,1.2200000000000009,0.8331814267842926
122,1.2300000000000009,0.8328536498188495
123,1.2400000000000009,0.8328110022582899
124,1.2500000000000009,0.8328110022582899
125,1.260000000000001,0.8321286412893372
126,1.270000000000001,0.831979984078244
127,1.280000000000001,0.831886159445013
128,1.290000000000001,0.8313786534743546
129,1.300000000000001,0.8307389400659615
130,1.310000000000001,0.8297495166609803
131,1.320000000000001,0.8291183327646992
132,1.330000000000001,0.8281800864323893
133,1.340000000000001,0.8278815535084725
134,1.350000000000001,0.8269603662003866
135,1.360000000000001,0.8265338905947912
136,1.370000000000001,0.8262524166950984
137,1.380000000000001,0.826098885477084
138,1.390000000000001,0.8259551022729118
139,1.400000000000001,0.8247069503338694
140,1.410000000000001,0.8244254764341765
141,1.420000000000001,0.8240587074133646
142,1.430000000000001,0.8233507579080762
143,1.440000000000001,0.8227195740117951
144,1.450000000000001,0.8227195740117951
145,1.460000000000001,0.8219519179217234
146,1.470000000000001,0.8215510308524638
147,1.480000000000001,0.821185480333382
148,1.490000000000001,0.8202472340010722
149,1.500000000000001,0.8200339961982746
150,1.5100000000000011,0.8194673928936979
151,1.5200000000000011,0.8179491397377784
152,1.5300000000000011,0.8171686893795389
153,1.5400000000000011,0.8161414924209192
154,1.5500000000000012,0.8155237120436711
155,1.5600000000000012,0.8152982892235707
156,1.5700000000000012,0.8150253448359897
157,1.5800000000000012,0.8146597943169079
158,1.5900000000000012,0.8142333187113124
159,1.6000000000000012,0.8138494906662767
160,1.6100000000000012,0.8134821123945996
161,1.6200000000000012,0.8133285811765854
162,1.6300000000000012,0.812791221913535
163,1.6400000000000012,0.8127394355899985
164,1.6500000000000012,0.8119717794999269
165,1.6600000000000013,0.8118438368182483
166,1.6700000000000013,0.8114855973095483
167,1.6800000000000013,0.810939099283521
168,1.6900000000000013,0.810469976117366
169,1.7000000000000013,0.8100776185602183
170,1.7100000000000013,0.8098217331968611
171,1.7200000000000013,0.8092459911293074
172,1.7300000000000013,0.8084186284544524
173,1.7400000000000013,0.8080092118730808
174,1.7500000000000013,0.8070709655407711
175,1.7600000000000013,0.8067041965199591
176,1.7700000000000014,0.8059706584783349
177,1.7800000000000014,0.8057659501876493
178,1.7900000000000014,0.8052541794609348
179,1.8000000000000014,0.8046668616269435
180,1.8100000000000014,0.8044635749216096
181,1.8200000000000014,0.8030306168868093
182,1.8300000000000014,0.8021094295787232
183,1.8400000000000014,0.8017560640769443
184,1.8500000000000014,0.8012016457896703
185,1.8600000000000014,0.8003109210248412
186,1.8700000000000014,0.7999867995645887
187,1.8800000000000014,0.7998332683465744
188,1.8900000000000015,0.7991082598170622
189,1.9000000000000015,0.798400310311774
190,1.9100000000000015,0.797859295543533
191,1.9200000000000015,0.7973901723773781
192,1.9300000000000015,0.7967419294568732
193,1.9400000000000015,0.7966992818963137
194,1.9500000000000015,0.7963032688339751
195,1.9600000000000015,0.7957317915224773
196,1.9700000000000015,0.7949470764081819
197,1.9800000000000015,0.7945510633458434
198,1.9900000000000015,0.7941672353008076
199,2.0000000000000013,0.7935104628681906
200,2.010000000000001,0.7933739906744001
201,2.020000000000001,0.7930754577504833
202,2.0300000000000007,0.7929048675082453
203,2.0400000000000005,0.7923333901967474
204,2.0500000000000003,0.7920177982486067
205,2.06,0.7900133629023086
206,2.07,0.7897318890026156
207,2.0799999999999996,0.7893224724212442
208,2.0899999999999994,0.7889008708225698
209,2.099999999999999,0.7881332147324982
210,2.109999999999999,0.7873442348621468
211,2.1199999999999988,0.7866667479001154
212,2.1299999999999986,0.7863682149761986
213,2.1399999999999983,0.7857967376647007
214,2.149999999999998,0.7851143766957482
215,2.159999999999998,0.7841761303634385
216,2.1699999999999977,0.7838605384152978
217,2.1799999999999975,0.7829819986677714
218,2.1899999999999973,0.7826237591590713
219,2.199999999999997,0.7820437523354618
220,2.209999999999997,0.7820437523354618
221,2.2199999999999966,0.7818987506295592
222,2.2299999999999964,0.7816741401439457
223,2.239999999999996,0.7805988123669801
224,2.249999999999996,0.7799846874949229
225,2.259999999999996,0.7791061477473965
226,2.2699999999999956,0.7780570177576318
227,2.2799999999999954,0.7777328962973794
228,2.289999999999995,0.7771102419132101
229,2.299999999999995,0.776581412162272
230,2.3099999999999947,0.775548731945866
231,2.3199999999999945,0.774926077561697
232,2.3299999999999943,0.7744825429318777
233,2.339999999999994,0.7741413624474014
234,2.349999999999994,0.7736722392812464
235,2.3599999999999937,0.772802229045832
236,2.3699999999999934,0.7726842374616171
237,2.3799999999999932,0.7718909928352099
238,2.389999999999993,0.771592459911293
239,2.399999999999993,0.7712512794268168
240,2.4099999999999926,0.7711111517278354
241,2.4199999999999924,0.7710002680703807
242,2.429999999999992,0.7706164400253448
243,2.439999999999992,0.7697208412535945
244,2.4499999999999917,0.7693370132085587
245,2.4599999999999915,0.7693370132085587
246,2.4699999999999913,0.7689105376029632
247,2.479999999999991,0.7674605205439392
248,2.489999999999991,0.7674605205439392
249,2.4999999999999907,0.76737522542282
250,2.5099999999999905,0.7669913973777843
251,2.5199999999999902,0.7668634546961056
252,2.52999999999999,0.7663516839693911
253,2.53999999999999,0.7654304966613052
254,2.5499999999999896,0.764807842277136
255,2.5599999999999894,0.7642704830140858
256,2.569999999999989,0.7636642784032753
257,2.579999999999989,0.7624872057318322
258,2.5899999999999888,0.762316615489594
259,2.5999999999999885,0.7614636642784033
260,2.6099999999999883,0.7603889457523031
261,2.619999999999988,0.7596212896622313
262,2.629999999999988,0.7592545206414193
263,2.6399999999999877,0.7587427499147048
264,2.6499999999999875,0.7584015694302285
265,2.6599999999999873,0.7580177413851928
266,2.669999999999987,0.7579495052882975
267,2.679999999999987,0.7573694984646877
268,2.6899999999999866,0.7572671443193448
269,2.6999999999999864,0.7571136131013306
270,2.709999999999986,0.7563203684749232
271,2.719999999999986,0.7557367061461228
272,2.7299999999999858,0.7556684700492274
273,2.7399999999999856,0.7554125846858702
274,2.7499999999999853,0.7552298094263293
275,2.759999999999985,0.7552298094263293
276,2.769999999999985,0.7552298094263293
277,2.7799999999999847,0.754718038699615
278,2.7899999999999845,0.7541039138275576
279,2.7999999999999843,0.7537627333430813
280,2.809999999999984,0.7536518496856265
281,2.819999999999984,0.7535921431008432
282,2.8299999999999836,0.7535494955402837
283,2.8399999999999834,0.7530974313983526
284,2.849999999999983,0.753054783837793
285,2.859999999999983,0.7527014183360139
286,2.869999999999983,0.7526246527270068
287,2.8799999999999826,0.7525820051664472
288,2.8899999999999824,0.7515036311351562
289,2.899999999999982,0.7507359750450846
290,2.909999999999982,0.7503094994394891
291,2.9199999999999817,0.7497124335916557
292,2.9299999999999815,0.7490044840863674
293,2.9399999999999813,0.7489874250621436
294,2.949999999999981,0.7482075839547693
295,2.959999999999981,0.7475130379685139
296,2.9699999999999807,0.7471456596968367
297,2.9799999999999804,0.7470603645757177
298,2.9899999999999802,0.7463780036067651
299,2.99999999999998,0.745840644343715
300,3.00999999999998,0.7456956426378126
301,3.0199999999999796,0.745643856314276
302,3.0299999999999794,0.7452856168055758
303,3.039999999999979,0.7446203148608471
304,3.049999999999979,0.7444070770580494
305,3.0599999999999787,0.7441511916946922
306,3.0699999999999785,0.7440721921658461
307,3.0799999999999783,0.7440295446052867
308,3.089999999999978,0.7436457165602509
309,3.099999999999978,0.7435177738785722
310,3.1099999999999777,0.7430912982729769
311,3.1199999999999775,0.7426818816916053
312,3.1299999999999772,0.7424004077919124
313,3.139999999999977,0.7413433575409011
314,3.149999999999977,0.7405495036636285
315,3.1599999999999766,0.7402083231791523
316,3.1699999999999764,0.7394165001380969
317,3.179999999999976,0.7391051729460123
318,3.189999999999976,0.7383375168559406
319,3.1999999999999758,0.7375698607658691
320,3.2099999999999755,0.7371860327208332
321,3.2199999999999753,0.7368874997969164
322,3.229999999999975,0.7367169095546783
323,3.239999999999975,0.7361198437068447
324,3.2499999999999747,0.7351815973745349
325,3.2599999999999745,0.7341154083605466
326,3.2699999999999743,0.7339618771425321
327,3.279999999999974,0.7338765820214131
328,3.289999999999974,0.7334117236113142
329,3.2999999999999736,0.7329852480057188
330,3.3099999999999734,0.7329852480057188
331,3.319999999999973,0.732968188981495
332,3.329999999999973,0.7329560039641922
333,3.3399999999999728,0.7327427661613947
334,3.3499999999999726,0.7322736429952397
335,3.3599999999999723,0.7322054068983443
336,3.369999999999972,0.7319495215349872
337,3.379999999999972,0.7315401049536158
